		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	ET 	Samp	Tx 	Recept	Int.
27/06/12	6:50 a	18.4	18.4	18.3	72	13.2	0.0	---	0.00	0.0	---	18.4	18.4	18.4	19.0	840.1	0.00	0.0	59	0.85	70	0.9	0.06	0.9	0.000	0.000	24.6	48	12.9	24.5	0.00	203	1	89.0	10
27/06/12	7:00 a	18.5	18.5	18.4	72	13.4	0.0	---	0.00	0.0	---	18.5	18.6	18.6	19.9	840.2	0.00	0.0	96	1.38	107	0.9	0.06	1.0	0.000	0.001	24.6	47	12.5	24.4	0.03	163	1	71.5	10
27/06/12	7:10 a	18.4	18.5	18.4	73	13.5	0.0	---	0.00	0.0	---	18.4	18.6	18.6	20.3	840.2	0.00	0.0	124	1.78	139	1.0	0.07	1.0	0.000	0.001	24.6	48	12.9	24.5	0.00	228	1	100.0	10
27/06/12	7:20 a	18.6	18.7	18.4	72	13.4	0.0	---	0.00	0.0	---	18.6	18.7	18.7	20.9	840.3	0.00	0.0	156	2.24	172	1.1	0.08	1.1	0.000	0.002	24.6	48	12.9	24.5	0.00	228	1	100.0	10
27/06/12	7:30 a	18.8	18.9	18.7	70	13.2	0.0	---	0.00	0.0	---	18.8	18.9	18.9	21.6	840.5	0.00	0.0	191	2.74	208	1.1	0.08	1.2	0.000	0.003	24.7	47	12.6	24.5	0.00	228	1	100.0	10
27/06/12	7:40 a	19.1	19.2	18.9	69	13.2	0.0	---	0.00	0.0	---	19.1	19.2	19.2	22.4	840.5	0.00	0.0	228	3.27	243	1.3	0.09	1.3	0.000	0.005	24.8	47	12.7	24.6	0.00	228	1	100.0	10
27/06/12	7:50 a	19.4	19.6	19.2	67	13.2	0.0	---	0.00	0.0	---	19.4	19.6	19.6	23.1	840.6	0.00	0.0	262	3.76	276	1.3	0.09	1.4	0.000	0.008	24.8	47	12.8	24.7	0.00	228	1	100.0	10
27/06/12	8:00 a	19.6	19.6	19.5	67	13.3	0.0	---	0.00	0.0	---	19.6	19.7	19.7	23.6	840.8	0.00	0.0	295	4.23	311	1.5	0.11	1.6	0.000	0.008	24.9	47	12.8	24.7	0.13	228	1	100.0	10
27/06/12	8:10 a	19.7	19.8	19.6	66	13.2	0.0	---	0.00	0.0	---	19.7	19.8	19.8	24.0	840.8	0.00	0.0	328	4.70	347	1.7	0.12	1.8	0.000	0.010	25.0	47	12.9	24.8	0.00	228	1	100.0	10
27/06/12	8:20 a	19.8	19.9	19.7	65	13.0	0.0	WSW	0.00	0.9	WSW	19.8	19.8	19.8	24.3	840.9	0.00	0.0	369	5.29	387	1.9	0.14	2.0	0.000	0.010	25.0	47	12.9	24.8	0.00	228	1	100.0	10
27/06/12	8:30 a	20.1	20.3	19.9	64	13.1	0.0	---	0.00	0.0	---	20.1	20.1	20.1	24.8	841.0	0.00	0.0	405	5.81	422	2.1	0.15	2.3	0.000	0.012	25.1	47	13.0	24.9	0.00	228	1	100.0	10
27/06/12	8:40 a	20.4	20.6	20.3	62	12.9	0.0	---	0.00	0.0	---	20.4	20.3	20.3	25.2	841.0	0.00	0.0	442	6.34	459	2.4	0.17	2.5	0.000	0.015	25.1	47	13.0	24.9	0.00	228	1	100.0	10
27/06/12	8:50 a	20.7	20.7	20.6	60	12.6	0.0	N	0.00	1.3	N	20.7	20.3	20.3	25.5	841.0	0.00	0.0	476	6.82	493	2.7	0.19	2.8	0.000	0.016	25.2	47	13.1	25.1	0.00	228	1	100.0	10
27/06/12	9:00 a	20.8	21.1	20.6	60	12.8	0.0	---	0.00	0.0	---	20.8	20.4	20.4	25.8	841.2	0.00	0.0	516	7.40	535	3.0	0.21	3.2	0.000	0.017	25.3	46	12.9	25.1	0.25	228	1	100.0	10
27/06/12	9:10 a	21.1	21.2	21.1	59	12.8	0.0	NW	0.00	2.7	NW	21.1	20.6	20.6	26.2	841.2	0.00	0.0	552	7.91	565	3.3	0.24	3.5	0.000	0.019	25.5	46	13.0	25.3	0.00	228	1	100.0	10
27/06/12	9:20 a	21.2	21.3	21.1	59	12.8	0.0	---	0.00	0.0	---	21.2	20.7	20.7	26.4	841.2	0.00	0.0	585	8.39	596	3.7	0.26	3.8	0.000	0.020	25.8	46	13.3	25.6	0.00	212	1	93.0	10
27/06/12	9:30 a	21.4	21.6	21.2	57	12.6	0.0	NW	0.00	0.4	NW	21.4	20.9	20.9	26.8	841.1	0.00	0.0	626	8.97	635	4.1	0.29	4.2	0.000	0.022	26.1	46	13.6	26.0	0.00	139	1	61.0	10
27/06/12	9:40 a	21.8	21.9	21.6	53	11.8	0.0	WNW	0.00	1.3	WNW	21.8	21.2	21.2	27.1	841.1	0.00	0.0	650	9.32	669	4.4	0.31	4.6	0.000	0.024	26.4	45	13.5	26.2	0.00	228	1	100.0	10
27/06/12	9:50 a	22.0	22.1	21.9	52	11.7	0.4	NW	0.27	2.2	NNW	22.0	21.5	21.5	27.6	841.2	0.00	0.0	683	9.79	690	4.9	0.35	5.0	0.000	0.025	26.8	44	13.6	26.6	0.00	229	1	100.0	10
27/06/12	10:00 a	22.3	22.4	22.1	48	10.7	0.4	NW	0.27	2.7	NW	22.3	21.7	21.7	27.8	841.1	0.00	0.0	710	10.18	723	5.3	0.38	5.4	0.000	0.027	27.3	43	13.7	27.0	0.41	228	1	100.0	10
27/06/12	10:10 a	22.7	22.9	22.4	47	10.8	0.9	NW	0.54	4.9	NW	22.7	22.2	22.2	28.4	841.1	0.00	0.0	732	10.49	743	5.7	0.41	5.8	0.000	0.030	27.8	42	13.7	27.5	0.00	228	1	100.0	10
27/06/12	10:20 a	22.9	23.3	22.9	46	10.7	0.9	NNW	0.54	3.1	NNW	22.9	22.6	22.6	28.9	841.1	0.00	0.0	760	10.89	779	6.1	0.44	6.3	0.000	0.032	28.3	41	13.8	28.2	0.00	228	1	100.0	10
27/06/12	10:30 a	23.4	23.4	23.3	43	10.1	0.9	N	0.54	3.1	NNW	23.4	23.0	23.0	29.3	841.0	0.00	0.0	789	11.31	801	6.5	0.46	6.7	0.000	0.035	28.7	39	13.3	28.6	0.00	228	1	100.0	10
27/06/12	10:40 a	23.3	23.4	23.3	43	10.0	0.9	N	0.54	2.7	N	23.3	22.9	22.9	29.3	841.0	0.00	0.0	810	11.61	822	6.9	0.49	7.1	0.000	0.035	29.1	39	13.7	29.1	0.00	228	1	100.0	10
27/06/12	10:50 a	23.5	23.6	23.4	43	10.2	0.9	N	0.54	3.1	N	23.5	23.1	23.1	29.6	840.9	0.00	0.0	828	11.87	839	7.3	0.52	7.4	0.000	0.036	29.5	36	12.9	29.2	0.00	228	1	100.0	10
27/06/12	11:00 a	23.8	23.9	23.7	41	9.7	1.3	N	0.80	3.6	N	23.8	23.4	23.4	29.8	840.8	0.00	0.0	849	12.17	857	7.7	0.55	7.8	0.000	0.038	29.9	36	13.2	29.6	0.53	228	1	100.0	10
27/06/12	11:10 a	23.9	24.1	23.7	41	9.8	0.9	N	0.54	3.1	NNE	23.9	23.5	23.5	29.9	840.8	0.00	0.0	865	12.40	883	8.0	0.57	8.3	0.000	0.039	30.3	35	13.2	29.9	0.00	228	1	100.0	10
27/06/12	11:20 a	24.2	24.3	24.1	38	9.0	0.4	N	0.27	3.6	NNW	24.2	23.7	23.7	30.0	840.8	0.00	0.0	890	12.76	897	8.5	0.61	8.6	0.000	0.041	30.9	34	13.2	30.2	0.00	228	1	100.0	10
27/06/12	11:30 a	24.4	24.4	24.3	34	7.5	1.3	NNW	0.80	4.9	NW	24.4	23.7	23.7	29.8	840.7	0.00	0.0	909	13.03	918	8.9	0.64	9.0	0.000	0.042	31.6	34	13.8	30.9	0.00	228	1	100.0	10
27/06/12	11:40 a	24.6	24.7	24.5	35	8.1	1.3	WNW	0.80	5.4	NW	24.6	23.9	23.9	30.1	840.7	0.00	0.0	910	13.05	924	8.9	0.64	9.2	0.000	0.043	32.3	32	13.5	32.0	0.00	144	1	63.2	10
27/06/12	11:50 a	24.8	25.1	24.5	33	7.4	0.9	N	0.54	3.6	NW	24.8	24.1	24.1	30.1	840.4	0.00	0.0	931	13.35	938	9.4	0.67	9.5	0.000	0.045	32.9	30	13.0	32.4	0.00	228	1	100.0	10
27/06/12	12:00 p	25.3	25.4	25.1	30	6.5	0.9	NNW	0.54	3.6	NNW	25.3	24.6	24.6	30.3	840.3	0.00	0.0	953	13.66	957	9.9	0.71	10.0	0.000	0.049	33.4	30	13.5	33.2	0.61	228	1	100.0	10
27/06/12	12:10 p	25.6	25.8	25.4	27	5.2	1.3	NW	0.80	5.4	NW	25.6	24.6	24.6	30.2	840.3	0.00	0.0	959	13.75	966	10.0	0.71	10.1	0.000	0.051	34.1	29	13.5	33.8	0.00	228	1	100.0	10
27/06/12	12:20 p	25.4	25.5	25.4	27	5.1	0.0	NNW	0.00	2.2	NW	25.4	24.6	24.6	30.2	840.2	0.00	0.0	959	13.75	964	10.1	0.72	10.2	0.000	0.049	34.7	27	13.0	34.2	0.00	228	1	100.0	10
27/06/12	12:30 p	25.7	25.8	25.5	27	5.3	0.4	NW	0.27	4.9	WNW	25.7	24.7	24.7	30.3	839.9	0.00	0.0	968	13.88	973	10.3	0.74	10.4	0.000	0.051	35.2	26	12.8	34.7	0.00	228	1	100.0	10
27/06/12	12:40 p	25.8	25.9	25.7	28	5.9	0.9	WNW	0.54	3.1	NW	25.8	24.8	24.8	30.2	839.9	0.00	0.0	975	13.98	977	10.4	0.74	10.5	0.000	0.052	35.8	25	12.7	35.4	0.00	228	1	100.0	10
27/06/12	12:50 p	25.9	26.0	25.8	27	5.5	0.4	NW	0.27	4.9	NW	25.9	24.8	24.8	30.3	839.8	0.00	0.0	967	13.86	973	10.3	0.74	10.4	0.000	0.052	36.4	24	12.6	35.9	0.00	228	1	100.0	10
27/06/12	1:00 p	26.2	26.4	26.0	27	5.7	0.0	W	0.00	1.3	W	26.2	25.0	25.0	30.4	839.7	0.00	0.0	963	13.80	966	10.2	0.73	10.3	0.000	0.054	36.8	23	12.3	36.2	0.66	228	1	100.0	10
27/06/12	1:10 p	26.7	26.9	26.4	27	6.1	1.8	NE	1.07	5.4	ENE	26.7	25.4	25.4	30.4	839.7	0.00	0.0	964	13.82	971	10.2	0.73	10.3	0.000	0.058	37.0	24	13.1	36.7	0.00	228	1	100.0	10
27/06/12	1:20 p	26.7	26.8	26.6	27	6.2	0.4	N	0.27	2.7	ENE	26.7	25.4	25.4	30.4	839.5	0.00	0.0	954	13.68	964	10.1	0.72	10.2	0.000	0.058	37.2	23	12.6	36.7	0.00	228	1	100.0	10
27/06/12	1:30 p	26.8	26.9	26.6	28	6.8	0.4	NW	0.27	2.7	NW	26.8	25.6	25.6	30.7	839.3	0.00	0.0	942	13.50	947	9.8	0.70	9.9	0.000	0.059	37.3	22	12.0	36.5	0.00	189	1	82.9	10
27/06/12	1:40 p	26.8	26.9	26.7	27	6.3	0.9	NE	0.54	3.6	NNE	26.8	25.6	25.6	30.8	839.3	0.00	0.0	948	13.59	959	9.8	0.70	10.0	0.000	0.059	37.4	22	12.1	36.7	0.00	152	1	66.7	10
27/06/12	1:50 p	26.8	27.1	26.7	25	5.1	0.0	NE	0.00	1.3	NE	26.8	25.4	25.4	30.7	839.3	0.00	0.0	933	13.37	945	9.7	0.69	9.8	0.000	0.059	37.6	21	11.6	36.7	0.00	228	1	100.0	10
27/06/12	2:00 p	27.4	27.4	27.1	27	6.7	1.8	NNW	1.07	7.6	NNE	27.4	26.1	26.1	31.6	839.0	0.00	0.0	922	13.22	933	9.3	0.66	9.4	0.000	0.063	37.7	20	10.9	36.5	0.66	191	1	83.8	10
27/06/12	2:10 p	27.4	27.6	27.3	26	6.2	0.9	N	0.54	3.6	NNE	27.4	26.1	26.1	31.8	839.0	0.00	0.0	929	13.32	938	8.8	0.63	9.5	0.000	0.063	37.8	20	11.0	36.6	0.00	228	1	100.0	10
27/06/12	2:20 p	27.7	27.7	27.6	25	5.8	2.2	NW	1.34	5.4	NNW	27.7	26.3	26.3	32.2	838.8	0.00	0.0	911	13.06	961	9.1	0.65	9.3	0.000	0.065	37.7	20	10.9	36.5	0.00	228	1	100.0	10
27/06/12	2:30 p	27.8	28.1	27.7	23	4.7	0.9	NW	0.54	5.8	N	27.8	26.3	26.3	32.3	838.6	0.00	0.0	903	12.94	920	8.8	0.63	8.9	0.000	0.066	38.1	20	11.2	36.9	0.00	228	1	100.0	10
27/06/12	2:40 p	28.4	28.8	28.1	22	4.7	0.9	N	0.54	4.5	NW	28.4	26.9	26.9	32.9	838.6	0.00	0.0	869	12.46	922	8.3	0.59	8.9	0.000	0.070	38.2	19	10.6	37.0	0.00	228	1	100.0	10
27/06/12	2:50 p	28.1	28.3	28.0	23	5.0	0.0	N	0.00	3.1	NNW	28.1	26.6	26.6	33.1	838.6	0.00	0.0	887	12.72	924	8.3	0.59	8.5	0.000	0.068	38.1	18	9.6	36.6	0.00	228	1	100.0	10
27/06/12	3:00 p	28.6	28.8	28.3	22	4.8	0.4	N	0.27	3.6	NNW	28.6	27.1	27.1	34.1	838.3	0.00	0.0	903	12.94	926	8.0	0.57	8.2	0.000	0.071	38.2	18	9.7	36.7	0.63	228	1	100.0	10
27/06/12	3:10 p	28.4	28.6	28.1	22	4.6	0.0	NNW	0.00	1.3	NNW	28.4	26.8	26.8	32.2	838.3	0.00	0.0	700	10.03	714	6.6	0.47	7.6	0.000	0.070	38.1	18	9.7	36.7	0.00	228	1	100.0	10
27/06/12	3:20 p	28.3	28.6	28.1	22	4.5	0.0	NE	0.00	2.2	NNE	28.3	26.7	26.7	32.4	838.1	0.00	0.0	694	9.95	822	6.4	0.46	6.8	0.000	0.069	37.4	18	9.1	35.9	0.00	190	1	83.3	10
27/06/12	3:30 p	28.4	28.6	28.3	22	4.7	0.4	S	0.27	3.1	ENE	28.4	26.9	26.9	34.1	838.0	0.00	0.0	795	11.40	820	6.1	0.44	6.7	0.000	0.070	37.5	19	10.0	36.1	0.00	152	1	66.7	10
27/06/12	3:40 p	28.8	28.9	28.6	22	4.9	0.4	S	0.27	2.2	S	28.8	27.2	27.2	30.7	838.0	0.00	0.0	304	4.36	313	4.4	0.31	5.4	0.000	0.073	37.3	19	9.8	35.9	0.00	227	1	99.6	10
27/06/12	3:50 p	29.1	29.1	28.9	21	4.5	0.0	SSW	0.00	2.2	SSW	29.1	27.4	27.4	31.9	837.9	0.00	0.0	381	5.46	523	4.1	0.29	4.7	0.000	0.074	36.3	19	9.0	34.6	0.00	228	1	100.0	10
27/06/12	4:00 p	28.7	28.9	28.7	21	4.2	0.4	SSW	0.27	3.1	SSW	28.7	27.1	27.1	31.5	837.9	0.00	0.0	360	5.16	457	3.9	0.28	4.3	0.000	0.072	35.5	19	8.3	33.7	0.38	228	1	100.0	10
27/06/12	4:10 p	28.8	28.9	28.7	21	4.3	0.0	NW	0.00	0.9	WNW	28.8	27.2	27.2	32.9	837.9	0.00	0.0	528	7.57	656	4.3	0.31	5.0	0.000	0.073	35.2	19	8.1	33.4	0.00	228	1	100.0	10
27/06/12	4:20 p	28.7	28.8	28.7	20	3.5	0.0	W	0.00	1.3	W	28.7	27.1	27.1	32.0	837.7	0.00	0.0	397	5.69	454	3.7	0.26	4.0	0.000	0.072	35.0	19	7.9	33.2	0.00	228	1	100.0	10
27/06/12	4:30 p	28.9	29.1	28.8	20	3.7	0.0	WSW	0.00	2.2	WSW	28.9	27.2	27.2	31.8	837.7	0.00	0.0	339	4.86	359	3.2	0.23	3.4	0.000	0.073	34.4	19	7.4	32.5	0.00	228	1	100.0	10
27/06/12	4:40 p	29.0	29.2	28.9	20	3.8	0.4	WNW	0.27	3.1	WNW	29.0	27.3	27.3	32.3	837.7	0.00	0.0	397	5.69	410	3.4	0.24	3.6	0.000	0.074	34.1	20	8.0	32.3	0.00	228	1	100.0	10
27/06/12	4:50 p	28.9	28.9	28.9	20	3.7	0.4	W	0.27	2.7	W	28.9	27.3	27.3	33.7	837.7	0.00	0.0	449	6.44	537	3.0	0.21	3.3	0.000	0.074	34.4	19	7.5	32.6	0.00	228	1	100.0	10
27/06/12	5:00 p	29.0	29.1	28.9	20	3.8	0.9	WSW	0.54	3.1	WSW	29.0	27.3	27.3	31.1	837.7	0.00	0.0	251	3.60	276	2.2	0.16	2.3	0.000	0.074	34.4	19	7.5	32.6	0.30	228	1	100.0	10
27/06/12	5:10 p	28.9	28.9	28.9	20	3.7	0.4	SW	0.27	3.1	SW	28.9	27.3	27.3	30.7	837.7	0.00	0.0	230	3.30	267	1.9	0.14	2.0	0.000	0.074	33.8	19	7.0	31.9	0.00	228	1	100.0	10
27/06/12	5:20 p	29.0	29.2	28.9	20	3.8	0.0	---	0.00	0.0	---	29.0	27.3	27.3	30.1	837.7	0.00	0.0	211	3.02	216	1.9	0.14	1.9	0.000	0.074	33.2	19	6.5	31.3	0.00	164	1	71.9	10
27/06/12	5:30 p	28.9	29.2	28.9	22	5.1	0.0	NE	0.00	2.7	NE	28.9	27.4	27.4	29.6	838.1	0.00	0.0	176	2.52	201	1.7	0.12	1.8	0.000	0.074	32.7	19	6.0	30.7	0.00	186	1	81.6	10
27/06/12	5:40 p	28.2	28.8	27.9	27	7.4	1.3	NE	0.80	5.4	NE	28.2	26.9	26.9	28.7	838.1	0.00	0.0	142	2.04	150	1.4	0.10	1.5	0.000	0.069	32.1	20	6.3	30.1	0.00	228	1	100.0	10
27/06/12	5:50 p	27.6	27.9	27.3	29	8.0	2.7	NE	1.61	5.4	NE	27.6	26.4	26.4	26.7	838.2	0.00	0.0	171	2.45	206	1.4	0.10	1.4	0.000	0.064	31.6	22	7.3	29.7	0.00	228	1	100.0	10
27/06/12	6:00 p	27.3	27.3	27.3	28	7.2	1.8	NE	1.07	5.4	NE	27.3	26.1	26.1	26.8	838.1	0.00	0.0	214	3.07	234	1.4	0.10	1.5	0.000	0.062	31.6	23	7.9	29.7	0.18	228	1	100.0	10
27/06/12	6:10 p	27.3	27.3	27.3	29	7.7	2.2	NE	1.34	5.4	NE	27.3	26.1	26.1	26.6	838.1	0.00	0.0	196	2.81	236	1.3	0.09	1.4	0.000	0.062	31.6	23	7.9	29.8	0.00	228	1	100.0	10
27/06/12	6:20 p	27.2	27.3	27.2	29	7.6	1.8	ENE	1.07	4.9	ENE	27.2	26.0	26.0	25.7	838.0	0.00	0.0	131	1.88	150	1.2	0.09	1.3	0.000	0.061	31.5	24	8.5	29.7	0.00	228	1	100.0	10
27/06/12	6:30 p	27.1	27.2	27.1	28	7.0	1.3	NE	0.80	4.5	ENE	27.1	25.9	25.9	24.9	838.1	0.00	0.0	78	1.12	107	1.0	0.07	1.1	0.000	0.061	31.1	24	8.2	29.3	0.00	224	1	98.2	10
27/06/12	6:40 p	27.1	27.2	27.1	29	7.5	0.4	NE	0.27	3.6	NE	27.1	25.9	25.9	24.7	838.1	0.00	0.0	54	0.77	74	1.0	0.07	1.0	0.000	0.061	30.6	24	7.7	29.0	0.00	228	1	100.0	10
27/06/12	6:50 p	27.0	27.2	26.9	29	7.4	1.3	NE	0.80	5.4	NE	27.0	25.8	25.8	24.3	838.3	0.00	0.0	27	0.39	32	1.0	0.07	1.0	0.000	0.060	30.3	25	8.1	28.8	0.00	228	1	100.0	10
27/06/12	7:00 p	26.8	26.9	26.6	30	7.7	1.3	NE	0.80	5.4	NNE	26.8	25.7	25.7	24.1	838.6	0.00	0.0	20	0.29	21	0.9	0.06	1.0	0.000	0.059	29.9	25	7.7	28.4	0.13	228	1	100.0	10
27/06/12	7:10 p	26.4	26.6	26.1	31	7.9	3.1	NE	1.88	5.8	NE	26.4	25.4	25.4	23.8	838.6	0.00	0.0	17	0.24	19	0.9	0.06	1.0	0.000	0.056	29.6	26	8.1	28.3	0.00	228	1	100.0	10
27/06/12	7:20 p	25.9	26.1	25.8	34	8.9	0.9	NE	0.54	4.9	NE	25.9	25.2	25.2	23.6	838.9	0.00	0.0	9	0.13	12	0.9	0.06	1.0	0.000	0.053	29.3	26	7.8	28.0	0.00	228	1	100.0	10
27/06/12	7:30 p	25.7	25.8	25.5	35	9.1	0.9	NE	0.54	4.0	NE	25.7	24.9	24.9	23.2	839.1	0.00	0.0	4	0.06	5	0.9	0.06	1.0	0.000	0.051	29.1	27	8.2	27.9	0.00	138	1	60.5	10
27/06/12	7:40 p	25.5	25.5	25.4	37	9.7	0.4	ENE	0.27	3.1	ENE	25.5	24.9	24.9	23.2	839.1	0.00	0.0	3	0.04	5	0.9	0.06	1.1	0.000	0.050	28.9	27	8.0	27.7	0.00	212	1	93.0	10
27/06/12	7:50 p	25.1	25.4	24.8	43	11.6	0.4	E	0.27	3.1	ENE	25.1	24.8	24.8	23.2	839.4	0.00	0.0	0	0.00	0	0.9	0.06	1.0	0.000	0.047	28.7	29	8.9	27.6	0.00	228	1	100.0	10
27/06/12	8:00 p	24.7	24.8	24.5	41	10.5	0.9	NE	0.54	4.9	NE	24.7	24.2	24.2	22.6	839.5	0.00	0.0	0	0.00	0	0.9	0.06	0.9	0.000	0.044	28.4	29	8.6	27.2	0.05	228	1	100.0	10
27/06/12	8:10 p	24.4	24.5	24.3	44	11.4	0.9	NE	0.54	4.5	ENE	24.4	24.2	24.2	22.6	839.5	0.00	0.0	0	0.00	0	0.9	0.06	0.9	0.000	0.042	28.2	29	8.5	27.1	0.00	228	1	100.0	10
27/06/12	8:20 p	24.2	24.3	24.2	45	11.5	0.4	NE	0.27	2.7	NE	24.2	24.0	24.0	22.4	839.8	0.00	0.0	0	0.00	0	0.9	0.06	1.0	0.000	0.041	28.1	30	8.9	27.0	0.00	228	1	100.0	10
27/06/12	8:30 p	24.1	24.2	24.1	46	11.8	0.4	NE	0.27	3.1	NE	24.1	23.9	23.9	22.3	839.8	0.00	0.0	0	0.00	0	0.9	0.06	1.0	0.000	0.040	28.1	30	8.9	27.0	0.00	228	1	100.0	10
27/06/12	8:40 p	24.2	24.3	24.1	47	12.1	0.9	E	0.54	4.9	ENE	24.2	24.1	24.1	22.4	839.8	0.00	0.0	0	0.00	0	0.9	0.06	0.9	0.000	0.041	28.0	31	9.3	27.0	0.00	228	1	100.0	10
27/06/12	8:50 p	24.3	24.3	24.2	47	12.2	0.4	E	0.27	2.7	E	24.3	24.2	24.2	22.6	839.8	0.00	0.0	0	0.00	0	0.9	0.06	1.0	0.000	0.041	27.9	32	9.7	27.0	0.00	228	1	100.0	10
27/06/12	9:00 p	24.4	24.4	24.3	44	11.3	0.0	ESE	0.00	1.3	ESE	24.4	24.1	24.1	22.5	839.9	0.00	0.0	0	0.00	0	0.9	0.06	1.0	0.000	0.042	27.9	33	10.1	27.1	0.03	228	1	100.0	10
27/06/12	9:10 p	24.5	24.5	24.4	41	10.4	0.4	ESE	0.27	2.7	SE	24.5	24.1	24.1	22.4	839.9	0.00	0.0	0	0.00	0	0.9	0.06	1.0	0.000	0.043	27.8	32	9.6	26.9	0.00	228	1	100.0	10
27/06/12	9:20 p	24.4	24.5	24.1	45	11.7	0.9	NE	0.54	4.9	ENE	24.4	24.2	24.2	22.6	840.3	0.00	0.0	0	0.00	0	0.9	0.06	0.9	0.000	0.042	27.8	32	9.6	26.8	0.00	228	1	100.0	10
27/06/12	9:30 p	23.8	24.1	23.4	46	11.5	1.3	ENE	0.80	4.5	ENE	23.8	23.6	23.6	22.0	840.5	0.00	0.0	0	0.00	0	0.9	0.06	0.9	0.000	0.038	27.7	33	10.0	26.8	0.00	228	1	100.0	10
27/06/12	9:40 p	23.3	23.4	23.3	46	11.1	0.9	ENE	0.54	4.0	ENE	23.3	23.1	23.1	21.4	840.5	0.00	0.0	0	0.00	0	0.9	0.06	0.9	0.000	0.035	27.6	33	9.9	26.7	0.00	207	1	90.8	10
27/06/12	9:50 p	23.3	23.3	23.3	45	10.7	0.9	ENE	0.54	3.6	ENE	23.3	23.0	23.0	21.3	840.8	0.00	0.0	0	0.00	0	0.9	0.06	0.9	0.000	0.035	27.6	33	9.8	26.7	0.00	138	1	60.5	10
27/06/12	10:00 p	23.4	23.6	23.3	45	10.8	1.3	SE	0.80	3.6	SE	23.4	23.2	23.2	21.5	840.6	0.00	0.0	0	0.00	0	0.9	0.06	0.9	0.000	0.035	27.4	33	9.7	26.6	0.03	228	1	100.0	10
27/06/12	10:10 p	23.6	23.7	23.6	44	10.6	0.4	SSE	0.27	1.3	SE	23.6	23.2	23.2	21.6	840.6	0.00	0.0	0	0.00	0	0.9	0.06	0.9	0.000	0.036	27.4	34	10.1	26.6	0.00	191	1	83.8	10
27/06/12	10:20 p	23.6	23.7	23.6	44	10.6	0.0	ESE	0.00	1.8	ESE	23.6	23.2	23.2	21.6	841.1	0.00	0.0	0	0.00	0	0.9	0.06	0.9	0.000	0.036	27.3	33	9.6	26.4	0.00	228	1	100.0	10
27/06/12	10:30 p	23.6	23.6	23.6	43	10.2	0.0	SE	0.00	1.3	SE	23.6	23.2	23.2	21.6	841.4	0.00	0.0	0	0.00	0	0.9	0.06	0.9	0.000	0.036	27.3	34	10.1	26.4	0.00	228	1	100.0	10
27/06/12	10:40 p	23.4	23.6	23.2	43	10.1	0.4	ESE	0.27	2.7	NE	23.4	23.0	23.0	21.3	841.4	0.00	0.0	0	0.00	0	0.9	0.06	0.9	0.000	0.035	27.3	33	9.6	26.3	0.00	228	1	100.0	10
27/06/12	10:50 p	23.1	23.2	22.9	48	11.4	0.0	---	0.00	0.0	---	23.1	22.8	22.8	21.2	841.9	0.00	0.0	0	0.00	0	0.9	0.06	0.9	0.000	0.033	27.2	33	9.5	26.3	0.00	228	1	100.0	10
27/06/12	11:00 p	22.7	22.9	22.5	50	11.7	0.0	---	0.00	0.0	---	22.7	22.3	22.3	20.7	842.0	0.00	0.0	0	0.00	0	0.9	0.06	0.9	0.000	0.030	27.1	34	9.9	26.2	0.03	228	1	100.0	10
27/06/12	11:10 p	22.1	22.4	21.9	51	11.5	0.4	ENE	0.27	2.7	ENE	22.1	21.6	21.6	20.0	842.0	0.00	0.0	0	0.00	0	0.9	0.06	0.9	0.000	0.026	27.1	35	10.3	26.2	0.00	228	1	100.0	10
27/06/12	11:20 p	21.9	21.9	21.8	51	11.3	0.0	ENE	0.00	2.7	ENE	21.9	21.3	21.3	19.7	842.2	0.00	0.0	0	0.00	0	0.9	0.06	0.9	0.000	0.025	26.9	35	10.2	26.1	0.00	228	1	100.0	10
27/06/12	11:30 p	21.8	21.8	21.7	50	10.9	0.0	ENE	0.00	1.8	ENE	21.8	21.1	21.1	19.4	842.4	0.00	0.0	0	0.00	0	0.9	0.06	0.9	0.000	0.024	26.9	35	10.1	26.1	0.00	228	1	100.0	10
27/06/12	11:40 p	21.9	22.0	21.7	49	10.7	0.0	---	0.00	0.0	---	21.9	21.2	21.2	19.5	842.4	0.00	0.0	0	0.00	0	0.9	0.06	0.9	0.000	0.025	26.8	35	10.1	26.0	0.00	228	1	100.0	10
27/06/12	11:50 p	22.1	22.2	22.0	51	11.5	0.0	ESE	0.00	2.7	SE	22.1	21.6	21.6	20.0	842.4	0.00	0.0	0	0.00	0	0.9	0.06	0.9	0.000	0.026	26.8	35	10.1	26.0	0.00	228	1	100.0	10
